10412,630,0
11410,631,0
12408,632,0
1000,631,-10410
1090,632,-11318
2088,630,-8324
3086,631,2086
4084,632,2994
5083,630,2995
6081,631,2995
7078,632,2994
8077,630,2994
9075,631,2994
10074,632,2996
11071,630,2994
12069,631,2994
13068,632,2994
14066,630,2995
15064,631,2995
16062,632,2994
17060,630,2994
18058,631,2994
18734,578,0
18736,578,2
18738,578,2
18739,578,1
18740,578,1
18741,578,1
18743,578,2
18753,578,10
18765,578,12
18779,578,14
18791,578,12
18803,578,12
18816,578,13
18828,578,12
18841,578,13
18853,578,12
18866,578,13
18878,578,12
18890,578,12
18904,578,14
18916,578,12
18928,578,12
18940,578,12
18953,578,13
18965,578,12
18978,578,13
18991,578,13
19003,578,12
19015,578,12
19027,578,12
19041,578,14
19053,578,12
19065,578,12
19078,578,13
19090,578,12
19103,578,13
19116,578,13
19128,578,12
19140,578,12
19152,578,12
19165,578,13
19178,578,13
19190,578,12
19203,578,13
19215,578,12
19227,578,12
19240,578,13
19253,578,13
19265,578,12
19277,578,12
19290,578,13
19303,578,13
19315,578,12
19328,578,13
19340,578,12
19352,578,12
19364,578,12
19378,578,14
19390,578,12
19402,578,12
19415,578,13
19427,578,12
19440,578,13
19452,578,12
19465,578,13
19477,578,12
19489,578,12
19503,578,14
19515,578,12
19527,578,12
19539,578,12
19552,578,13
19564,578,12
19577,578,13
19590,578,13
19602,578,12
19614,578,12
19627,578,13
19640,578,13
19652,578,12
19664,578,12
19677,578,13
19689,578,12
19702,578,13
19715,578,13
19727,578,12
19739,578,12
19751,578,12
19764,578,13
19777,578,13
19789,578,12
19802,578,13
19814,578,12
19826,578,12
19840,578,14
19852,578,12
19864,578,12
19876,578,12
19889,578,13
19902,578,13
19914,578,12
19927,578,13
19939,578,12
19951,578,12
19963,578,12
19977,578,14
19989,578,12
20001,578,12
20014,578,13
20026,578,12
20039,578,13
20051,578,12
20064,578,13
20076,578,12
20088,578,12
20102,578,14
20114,578,12
20126,578,12
20139,578,13
20151,578,12
20163,578,12
20176,578,13
20189,578,13
20201,578,12
20213,578,12
20226,578,13
20239,578,13
20251,578,12
20263,578,12
20276,578,13
20288,578,12
20301,578,13
20314,578,13
20326,578,12
20338,578,12
20350,578,12
20363,578,13
20376,578,13
20388,578,12
20401,578,13
20413,578,12
20425,578,12
20439,578,14
20451,578,12
20463,578,12
20475,578,12
20488,578,13
20501,578,13
20513,578,12
20526,578,13
20538,578,12
20550,578,12
20562,578,12
20576,578,14
20588,578,12
20600,578,12
20613,578,13
20625,578,12
20638,578,13
20651,578,13
20663,578,12
20675,578,12
20687,578,12
20701,578,14
20713,578,12
20725,578,12
20738,578,13
20750,578,12
20762,578,12
20775,578,13
20788,578,13
20800,578,12
20812,578,12
20825,578,13
20838,578,13
20850,578,12
20862,578,12
20875,578,13
20887,578,12
20900,578,13
20913,578,13
20925,578,12
20937,578,12
20950,578,13
20962,578,12
20975,578,13
20987,578,12
21000,578,13
21012,578,12
21024,578,12
21038,578,14
21050,578,12
21062,578,12
21074,578,12
21087,578,13
21100,578,13
21112,578,12
21125,578,13
21137,578,12
21149,578,12
21161,578,12
21175,578,14
21187,578,12
21199,578,12
21212,578,13
21224,578,12
21237,578,13
21250,578,13
21262,578,12
21274,578,12
21286,578,12
21300,578,14
21312,578,12
21324,578,12
21337,578,13
21349,578,12
21361,578,12
21374,578,13
21387,578,13
21399,578,12
21411,578,12
21424,578,13
21437,578,13
21449,578,12
21462,578,13
21474,578,12
21486,578,12
21499,578,13
21512,578,13
21524,578,12
21536,578,12
21549,578,13
21561,578,12
21574,578,13
21586,578,12
21599,578,13
21611,578,12
21623,578,12
21637,578,14
21649,578,12
21661,578,12
21673,578,12
21686,578,13
21699,578,13
21711,578,12
21724,578,13
21736,578,12
21748,578,12
21761,578,13
21774,578,13
21786,578,12
21798,578,12
21811,578,13
21823,578,12
21836,578,13
21849,578,13
21861,578,12
21873,578,12
21885,578,12
21899,578,14
21911,578,12
21923,578,12
21936,578,13
21948,578,12
21960,578,12
21974,578,14
21986,578,12
21998,578,12
22010,578,12
22023,578,13
22036,578,13
22048,578,12
22061,578,13
22073,578,12
22085,578,12
22098,578,13
22111,578,13
22123,578,12
22135,578,12
22148,578,13
22160,578,12
22173,578,13
